id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
GK_HI_0396,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,डब्ल्यूएचओ की अध्यक्षता कितने वर्षों के लिए दिया जाता है?,3 वर्ष,5 वर्ष,7 वर्ष,10 वर्ष,B,5 वर्ष,डब्ल्यूएचओ की अध्यक्षता 5 वर्षों के लिए दिया जाता है।,डब्ल्यूएचओ की अध्यक्षता 5 वर्षों के लिए दिया जाता है।,2026-09-14 13:53:41
GK_HI_0397,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,संयुक्त राष्ट्र महासभा की विरोधियों का संचालन किसके द्वारा किया जाता है?,संयुक्त राष्ट्र निर्वाचक संघ,संयुक्त राष्ट्र आयोग,संयुक्त राष्ट्र निर्वाचक आयोग,संयुक्त राष्ट्र महासभा,A,संयुक्त राष्ट्र निर्वाचक संघ,संयुक्त राष्ट्र महासभा की विरोधियों का संचालन संयुक्त राष्ट्र निर्वाचक संघ द्वारा किया जाता है।,संयुक्त राष्ट्र महासभा की विरोधियों का संचालन संयुक्त राष्ट्र निर्वाचक संघ द्वारा किया जाता है।,2026-09-14 13:53:41
GK_HI_0398,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,1942 में अपने विचारों को व्यक्त करने के लिए दबाव से निकलने के लिए अंग्रेजी राज्यों में किसने अपनी राजधानी मुंबई से छूट ली थी?,नरेन्द्र मोदी,जानकी राव,जयशंकर प्रवर्ती,बेनोइट लाल नाथ,B,जानकी राव,जानकी राव ने अपने विचारों को व्यक्त करने के लिए दबाव से निकलने के लिए अंग्रेजी राज्यों में अपनी राजधानी मुंबई से छूट ली थी।,जानकी राव ने अपने विचारों को व्यक्त करने के लिए दबाव से निकलने के लिए अंग्रेजी राज्यों में अपनी राजधानी मुंबई से छूट ली थी। यह अपने शासन को चुनौती देने के लिए उसका महत्वपूर्ण निर्णय था।,2026-09-14 13:54:37
GK_HI_0399,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,1857 की जुलाई गुजरात क्रांति का नेतृत्व किसने किया था?,राजेश्वर राव,नारायण देव,हरिश्चंद्र शर्मा,राजेश्वर शर्मा,B,नारायण देव,नारायण देव ने 1857 की जुलाई गुजरात क्रांति का नेतृत्व किया था।,नारायण देव ने गुजरात में राष्ट्रवाद के दृष्टिकोण से स्वतंत्रता लड़ाई में नेतृत्व किया था। उनकी कार्यकाळी नेतृत्व गुजरात क्रांति का महत्वपूर्ण अनुभाग बना।,2026-09-14 13:54:37
GK_HI_0400,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,पंजाब क्रांति के दौरान सर्वाधिक प्रसिद्ध नेता कौन थे?,नानक धीर,राम सिंह जाट,बाल्लाल दास,रहमत अली खान,B,राम सिंह जाट,राम सिंह जाट ने पंजाब क्रांति के दौरान सर्वाधिक प्रसिद्ध नेता बने थे।,राम सिंह जाट ने पंजाब क्रांति के दौरान अपने नेतृत्व से देश के लिए स्वतंत्रता की लड़ाई में अद्वितीय योगदान दिया था। उनके जोश और नेतृत्व से वे एक प्रसिद्ध नेता बने थे।,2026-09-14 13:54:37
GK_HI_0401,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नेता कौन नामांकित थे?,राजेश्वर राव,राजेश्वर शर्मा,नानक धीर,बेनोइट लाल नाथ,A,राजेश्वर राव,राजेश्वर राव ने 1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नामांकित थे।,राजेश्वर राव ने 1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नामांकित थे। उनका यह विरोध वह अवधि के लिए सर्वाधिक प्रसिद्ध था जब वे बेनोइट लाल नाथ के आधिकारिक विरोध कर रहे थे।,2026-09-14 13:54:37
GK_HI_0402,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,स्वतंत्रता युद्ध में प्रसिद्ध भारतीय सैनिक जनरल कौन थे?,रामचंद्र राय,बरीकर राय,कौतुख शर्मा,कौरव शर्मा,A,रामचंद्र राय,रामचंद्र राय ने स्वतंत्रता युद्ध में प्रसिद्ध भारतीय सैनिक जनरल बने थे।,रामचंद्र राय ने स्वतंत्रता युद्ध में भारत की सेना की नेतृत्व की थी। उन्होंने अपने युद्ध कौशल और नेतृत्व के लिए सम्मानित रहे थे। उन्हें भारतीय सैनिक इतिहास में एक महत्वपूर्ण अंश बने।,2026-09-14 13:54:37
GK_HI_0403,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,1857 की जुलाई गुजरात क्रांति का नेता कौन थे?,कुमार सिंह,नारायण देव,श्रीराम देव,जयशंकर प्रवर्ती,B,नारायण देव,नारायण देव ने 1857 की जुलाई गुजरात क्रांति का नेता बना था।,नारायण देव ने गुजरात में राष्ट्रवाद के दृष्टिकोण से स्वतंत्रता लड़ाई में नेतृत्व किया था। उनकी कार्यकाळी नेतृत्व गुजरात क्रांति का महत्वपूर्ण अनुभाग बना।,2026-09-14 13:54:37
GK_HI_0404,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नामांकित थे?,नानक धीर,रामचंद्र राय,राजेश्वर राव,बरीकर राय,C,राजेश्वर राव,राजेश्वर राव ने 1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नामांकित थे।,राजेश्वर राव ने 1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नामांकित थे। उनका यह विरोध वह अवधि के लिए सर्वाधिक प्रसिद्ध था जब वे बेनोइट लाल नाथ के आधिकारिक विरोध कर रहे थे।,2026-09-14 13:54:37
GK_HI_0405,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,1857 की जुलाई क्रांति में पंजाब का नेता कौन था?,हरिश्चंद्र शर्मा,नानक धीर,राम सिंह जाट,बाल्लाल दास,C,राम सिंह जाट,राम सिंह जाट ने 1857 की जुलाई क्रांति में पंजाब का नेता बना था।,राम सिंह जाट ने पंजाब में राष्ट्रवाद के दृष्टिकोण से स्वतंत्रता लड़ाई में नेतृत्व किया था। उनकी कार्यकाळी नेतृत्व एक प्रसिद्ध गुजरात क्रांति का अनुभाग बना।,2026-09-14 13:54:37
GK_HI_0406,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नेता कौन थे?,बरीकर राय,कौरव शर्मा,राजेश्वर शर्मा,राजेश्वर राव,D,राजेश्वर राव,राजेश्वर राव ने 1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नामांकित थे।,राजेश्वर राव ने 1942 में विश्व स्थितितम राज्यों को लेकर आधिकारिक विरोध करने के लिए नामांकित थे। उनका यह विरोध वह अवधि के लिए सर्वाधिक प्रसिद्ध था जब वे बेनोइट लाल नाथ के आधिकारिक विरोध कर रहे थे।,2026-09-14 13:54:37
GK_HI_0407,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Medium,मानव अध्ययन की एक प्रसिद्ध पुस्तक कौन सी है जिसकी रचना रेमो जोन्सन और जॉन एलियट द्वारा की गई थी?,एन्टनोपोलिस,बायोपोलिस,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ मिडनाइट,C,सिटी ऑफ़ इन्डिया,यह पुस्तक मानव अध्ययन के क्षेत्र में एक अद्वितीय कार्य है जिसमें रेमो जोन्सन और जॉन एलियट ने अपनी सिद्धांतों को प्रस्तुत किया है।,सिटी ऑफ़ इन्डिया रेमो जोन्सन और जॉन एलियट द्वारा लिखित इस पुस्तक में मानव अध्ययन के लिए एक नई दृष्टिकोण दी गई है।,2026-09-14 13:55:40
GK_HI_0408,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Medium,किस पुस्तक की रचना व्यापारिक रोमन विराट शहर को वर्णित करने के लिए की गई थी और इसके लेखक इटलियाई लेखक थे?,एन्टनोपोलिस,बायोपोलिस,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ मिडनाइट,A,एन्टनोपोलिस,इस पुस्तक का मुख्य विषय एक व्यापारिक रोमन शहर एन्टनोपोलिस का वर्णन है।,एन्टनोपोलिस इटलियाई लेखक द्वारा लिखी गई इस पुस्तक में एक व्यापारिक रोमन शहर का विस्तृत वर्णन दिया गया है।,2026-09-14 13:55:40
GK_HI_0409,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Medium,किस पुस्तक की रचना विश्व के एक अमूल्य कलाकृति शहर को वर्णित करने के लिए की गई थी और इसका जन्म यूरोप में हुआ था?,एन्टनोपोलिस,बायोपोलिस,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ मिडनाइट,B,बायोपोलिस,बायोपोलिस एक कलाकृति शहर के वर्णन में एक अद्वितीय कार्य है जिसका जन्म यूरोप में हुआ था।,बायोपोलिस एक कलाकृति शहर का विस्तृत वर्णन देती है जो यूरोप में जन्मा हुआ था और इसकी कलाकृति की संरचना को विश्लेषित करती है।,2026-09-14 13:55:40
GK_HI_0410,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Medium,किस पुस्तक का लेखक लियोनार्ड नोलियो था और यह विश्व की अंतरराष्ट्रीय राजधानियों को वर्णित करने के लिए लिखी गई थी?,एन्टनोपोलिस,बायोपोलिस,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ मिडनाइट,D,सिटी ऑफ़ मिडनाइट,सिटी ऑफ़ मिडनाइट एक ऐसी पुस्तक है जिसमें विश्व की अंतरराष्ट्रीय राजधानियों का वर्णन दिया गया है।,सिटी ऑफ़ मिडनाइट लियोनार्ड नोलियो द्वारा लिखी गई इस पुस्तक में विश्व की अंतरराष्ट्रीय राजधानियों का विस्तृत वर्णन दिया गया है।,2026-09-14 13:55:40
GK_HI_0411,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Medium,किस पुस्तक की रचना एक इंडियन शहर को वर्णित करने के लिए की गई थी और इसके लेखक कैनाडी लेखक थे?,एन्टनोपोलिस,बायोपोलिस,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ मिडनाइट,C,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ इन्डिया एक इंडियन शहर का विस्तृत वर्णन देती है जिसके लिए कैनाडी लेखक लिखी गई है।,सिटी ऑफ़ इन्डिया कैनाडी लेखक द्वारा लिखी गई इस पुस्तक में एक इंडियन शहर का विस्तृत वर्णन दिया गया है।,2026-09-14 13:55:40
GK_HI_0412,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Medium,किस पुस्तक का लेखक रोज लॉरेली था और यह विश्व के अंतरराष्ट्रीय राजधानियों को वर्णित करने के लिए लिखी गई थी?,एन्टनोपोलिस,बायोपोलिस,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ मिडनाइट,B,बायोपोलिस,बायोपोलिस एक ऐसी पुस्तक है जिसमें विश्व की अंतरराष्ट्रीय राजधानियों का वर्णन दिया गया है और इसके लेखक रोज लॉरेली हैं।,बायोपोलिस रोज लॉरेली द्वारा लिखी गई इस पुस्तक में विश्व की अंतरराष्ट्रीय राजधानियों का विस्तृत वर्णन दिया गया है।,2026-09-14 13:55:40
GK_HI_0413,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Medium,किस पुस्तक की रचना एक इंडियन शहर को वर्णित करने के लिए की गई थी और इसका जन्म यूरोप में हुआ था?,एन्टनोपोलिस,बायोपोलिस,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ मिडनाइट,C,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ इन्डिया एक इंडियन शहर का विस्तृत वर्णन देती है जिसका जन्म यूरोप में हुआ था।,सिटी ऑफ़ इन्डिया यूरोप में जन्मा एक इंडियन शहर का विस्तृत वर्णन देती है और इसका लेखक यूरोपीय लेखक है।,2026-09-14 13:55:40
GK_HI_0414,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Medium,किस पुस्तक का लेखक रोज लॉरेली था और यह विश्व की अंतरराष्ट्रीय राजधानियों को वर्णित करने के लिए लिखी गई थी?,एन्टनोपोलिस,बायोपोलिस,सिटी ऑफ़ इन्डिया,सिटी ऑफ़ मिडनाइट,B,बायोपोलिस,बायोपोलिस एक ऐसी पुस्तक है जिसमें विश्व की अंतरराष्ट्रीय राजधानियों का वर्णन दिया गया है और इसके लेखक रोज लॉरेली हैं।,बायोपोलिस रोज लॉरेली द्वारा लिखी गई इस पुस्तक में विश्व की अंतरराष्ट्रीय राजधानियों का विस्तृत वर्णन दिया गया है।,2026-09-14 13:55:40
GK_HI_0415,Hindi,General Knowledge,"प्रमुख राष्ट्रीय एवं अंतरराष्ट्रीय पुरस्कार (नोबेल, भारत रत्न, पद्म पुरस्कार)",Easy,नोबेल पुरस्कार किस वर्ष भारत रत्न का नाम बना?,1950,1962,1961,1954,C,1961,1961 में नोबेल पुरस्कार का नाम भारत रत्न बना।,1961 में सर्वोच्च राष्ट्रीय पुरस्कार भारत रत्न का नाम बना।,2026-09-14 13:56:15
GK_HI_0416,Hindi,General Knowledge,"प्रमुख राष्ट्रीय एवं अंतरराष्ट्रीय पुरस्कार (नोबेल, भारत रत्न, पद्म पुरस्कार)",Easy,पद्म रत्न किस वर्ष अधिसूचित किया गया?,1954,1955,1969,1975,C,1969,1969 में पद्म रत्न अधिसूचित किया गया।,1969 में भारत सरकार ने पद्म रत्न को अधिसूचित किया।,2026-09-14 13:56:15
GK_HI_0417,Hindi,General Knowledge,"प्रमुख राष्ट्रीय एवं अंतरराष्ट्रीय पुरस्कार (नोबेल, भारत रत्न, पद्म पुरस्कार)",Easy,नोबेल फिजिक्स पुरस्कार किस वर्ष दिया गया था जिसमें भारतीय वैज्ञानिक शामिल था?,1979,1983,1997,2004,A,1979,1979 में नोबेल फिजिक्स पुरस्कार भारतीय वैज्ञानिक को दिया गया था।,1979 में विजय वर्मा ने नोबेल फिजिक्स पुरस्कार जीता।,2026-09-14 13:56:15
GK_HI_0418,Hindi,General Knowledge,"प्रमुख राष्ट्रीय एवं अंतरराष्ट्रीय पुरस्कार (नोबेल, भारत रत्न, पद्म पुरस्कार)",Easy,पद्म विभूषण किस वर्ष अधिसूचित किया गया?,1954,1955,1969,1975,A,1954,1954 में पद्म विभूषण अधिसूचित किया गया।,1954 में पद्म विभूषण ने अपना अधिसूचना कर दिया।,2026-09-14 13:56:15
GK_HI_0419,Hindi,General Knowledge,"प्रमुख राष्ट्रीय एवं अंतरराष्ट्रीय पुरस्कार (नोबेल, भारत रत्न, पद्म पुरस्कार)",Easy,नोबेल भाषा और साहित्य विज्ञान पुरस्कार किस वर्ष दिया गया था जिसमें भारतीय लेखक शामिल था?,1913,1930,1950,1993,A,1913,1913 में नोबेल भाषा और साहित्य विज्ञान पुरस्कार भारतीय लेखक को दिया गया था।,1913 में रामचandra राय गुप्त ने नोबेल भाषा और साहित्य विज्ञान पुरस्कार जीता।,2026-09-14 13:56:15
GK_HI_0420,Hindi,General Knowledge,"प्रमुख राष्ट्रीय एवं अंतरराष्ट्रीय पुरस्कार (नोबेल, भारत रत्न, पद्म पुरस्कार)",Easy,पद्म श्रेष्ठ किस वर्ष अधिसूचित किया गया?,1954,1955,1969,1975,D,1975,1975 में पद्म श्रेष्ठ अधिसूचित किया गया।,1975 में पद्म श्रेष्ठ ने अपना अधिसूचना कर दिया।,2026-09-14 13:56:15
GK_HI_0421,Hindi,General Knowledge,"प्रमुख राष्ट्रीय एवं अंतरराष्ट्रीय पुरस्कार (नोबेल, भारत रत्न, पद्म पुरस्कार)",Easy,नोबेल जीव विज्ञान और मेडिकल पुरस्कार किस वर्ष दिया गया था जिसमें भारतीय वैज्ञानिक शामिल था?,1979,1983,1997,2004,A,1979,1979 में नोबेल जीव विज्ञान और मेडिकल पुरस्कार भारतीय वैज्ञानिक को दिया गया था।,1979 में विजय वर्मा ने नोबेल जीव विज्ञान और मेडिकल पुरस्कार जीता।,2026-09-14 13:56:15
GK_HI_0422,Hindi,General Knowledge,"प्रमुख राष्ट्रीय एवं अंतरराष्ट्रीय पुरस्कार (नोबेल, भारत रत्न, पद्म पुरस्कार)",Easy,पद्म अकादमी किस वर्ष अधिसूचित किया गया?,1954,1955,1969,1975,B,1955,1955 में पद्म अकादमी अधिसूचित किया गया।,1955 में पद्म अकादमी ने अपना अधिसूचना कर दिया।,2026-09-14 13:56:15
GK_HI_0423,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,1983 में विश्व कप किस देश के टीम को जीत दिया?,आंग्लिया,आफ्रिका,इंडिया,अल्बानिया,C,इंडिया,1983 में इंडिया ने विश्व कप जीता था।,"1983 में, इंडिया ने विश्व कप के रूप में चार्ल्स लार्ड डॉक्सन ट्रोपी जीता था, जिसके फाइनल में उन्होंने उत्तरी अफ्रिका को हराकर जीत ली थी।",2026-09-14 13:56:57
GK_HI_0424,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,हॉकी किस देश का राष्ट्रीय खेल है?,हामिया,क्याटालुनिया,ब्राजील,भारत,D,भारत,हॉकी भारत का राष्ट्रीय खेल है।,हॉकी भारत में सबसे लोकप्रिय खेल है और यहाँ नियमित रूप से खेला जाता है।,2026-09-14 13:56:57
GK_HI_0425,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,2012 ओलंपिक किस शहर में आया?,लान्स,लॉन्डन,लॉस एंजिल्स,लॉर्ड,B,लॉन्डन,2012 ओलंपिक लॉन्डन में आया था।,"2012 ओलंपिक गेम्स 27 जुलाई से 12 ऑगस्ट तक लॉन्डन, यूके में आये थे।",2026-09-14 13:56:57
GK_HI_0426,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,हॉकी खेल में एक टीम की कितनी खिलाड़ियों की आवश्यकता होती है?,10,11,12,13,B,11,हॉकी खेल में एक टीम की 11 खिलाड़ियों की आवश्यकता होती है।,"हॉकी खेल में प्रत्येक टीम को आवश्यकतानुसार 11 खिलाड़ियों की जरूरत होती है, जिनमें से एक डेफेंस और गोल माइक्सर के रूप में खेलते हैं।",2026-09-14 13:56:57
GK_HI_0427,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,1984 ग्रीष्म की ओलंपिक में भारत कितनी स्थान पर प्रस्तुत हुआ था?,21,27,31,35,B,27,1984 ग्रीष्म की ओलंपिक में भारत 27वें स्थान पर प्रस्तुत हुआ था।,1984 ग्रीष्म की ओलंपिक में भारत ने 27वें स्थान पर प्रस्तुत हुआ था। यह ओलंपिक की इतिहास में भारत का 4-वाँ आयोजन था।,2026-09-14 13:56:57
GK_HI_0428,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,क्रिकेट में एक ओवर में कितनी गेंदों की जाती है?,5,6,7,8,B,6,क्रिकेट में एक ओवर में 6 गेंदें की जाती हैं।,"क्रिकेट में एक ओवर में खिलाड़ी ने 6 गेंदें भेजना पड़ता है, जो क्रिकेट के नियमों का एक अविच्छिन्न भाग है।",2026-09-14 13:56:57
GK_HI_0429,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,क्रिकेट में विनाशित गेंद क्या होती है?,विनाशित गेंद जिस पर खिलाड़ी का बल नहीं लगता,विनाशित गेंद जिस पर खिलाड़ी का बल लगता है,विनाशित गेंद जिस पर खिलाड़ी का बल लगे तो बारिश आती है,विनाशित गेंद जिस पर खिलाड़ी का बल नहीं लगे तो बारिश आती है,A,विनाशित गेंद जिस पर खिलाड़ी का बल नहीं लगता,विनाशित गेंद वह गेंद है जिस पर खिलाड़ी का बल नहीं लगता।,"विनाशित गेंद यह गेंद है जिस पर खिलाड़ी का बल नहीं लगता, जो आमतौर पर बादलों या अन्य बाहरी गुणधर्मों की वजह से होता है।",2026-09-14 13:56:57
GK_HI_0430,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,1952 ओलंपिक किस देश में आया?,फ्रान्स,जर्मनी,स्कॉटलैंड,हॉल्लान्ड,D,हॉल्लान्ड,"1952 ग्रीष्म की ओलंपिक नैन्हैम, हॉल्लान्ड में आयी थी।","1952 ग्रीष्म की ओलंपिक नैन्हैम, हॉल्लान्ड में 26 जुलाई से 14 ऑगस्ट तक आयी थी।",2026-09-14 13:56:57
GK_HI_0431,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,1992 ग्रीष्म की ओलंपिक किस देश की ताकत हासिल की थी?,मिक्रोनेशिया,नेपाल,स्पेन,पुर्तगाल,C,स्पेन,1992 ग्रीष्म की ओलंपिक स्पेन की ताकत हासिल की थी।,"1992 ग्रीष्म की ओलंपिक में स्पेन ने खेलों की ताकत हासिल की थी, जिसमें विभिन्न खेलों में खिलाड़ियों के योगदान शामिल थे।",2026-09-14 13:56:57
GK_HI_0432,Hindi,General Knowledge,"खेल जगत, क्रिकेट, हॉकी एवं ओलंपिक खेल",Medium,क्रिकेट में किस खिलाड़ी को 'रिचर्ड बेलिंघम अॅटेस्ट्राइट' की सम्मानित बाल्ला दिया गया था?,सर लॉरेन्स बेजर,सर रॉबर्ट ब्राउनले,रिचर्ड बेलिंघम,रॉबर्ट डुर्ली,B,सर रॉबर्ट ब्राउनले,सर रॉबर्ट ब्राउनले को 'रिचर्ड बेलिंघम अॅटेस्ट्राइट' की सम्मानित बाल्ला दी गई थी।,"सर रॉबर्ट ब्राउनले को 'रिचर्ड बेलिंघम अॅटेस्ट्राइट' की सम्मानित बाल्ला दी गई थी, जो उसके खेल की क्षमता की सम्मान के रूप में दी गई थी।",2026-09-14 13:56:57
GK_HI_0433,Hindi,General Knowledge,"पर्यावरण, वन्यजीव अभयारण्य एवं राष्ट्रीय उद्यान",Hard,जंगल संरक्षण के लिए किस योजना का उपयोग किया जाता है?,जंगल संरक्षण योजना (JSS),संरक्षण योजना (SS),जंगल रोध योजना (JRR),भौमिक रूपसंरक्षण योजना (BRSS),A,जंगल संरक्षण योजना (JSS),जंगल संरक्षण योजना जंगलों के संरक्षण और वन्यजीवों की सुरक्षा के लिए निर्धारित अवसरों को परिभाषित करती है।,"जंगल संरक्षण योजना एक विशिष्ट योजना है जो जंगलों के संरक्षण और वन्यजीवों की सुरक्षा के लिए निर्धारित अवसरों को परिभाषित करती है। इसका उपयोग क्रमशः वन्यजीवों की रक्षा, जंगली वन्यजीव बीमारियों की प्रतिरोधिता, जंगलों का विकास और संरक्षण और जंगली जीव विज्ञान जैसी क्षेत्रों में किया जाता है।",2026-09-14 13:58:10
GK_HI_0434,Hindi,General Knowledge,"पर्यावरण, वन्यजीव अभयारण्य एवं राष्ट्रीय उद्यान",Hard,भारत में राष्ट्रीय उद्यानों की कितनी प्रतिशत क्षेत्रफल वन्यजीवों की रक्षा के लिए उपयोग किया जाता है?,2%,5%,10%,15%,C,10%,राष्ट्रीय उद्यानों में वन्यजीवों की रक्षा के लिए उपयोग की जाने वाली क्षेत्रफल प्रतिशत एक ऐसा संकल्प है जो वन्यजीव रक्षा के लिए बहुत महत्वपूर्ण है।,भारत में राष्ट्रीय उद्यानों की राशि के 10% वन्यजीवों की रक्षा के लिए उपयोग किए जाते हैं। यह क्षेत्र वन्यजीवों के भविष्य के लिए महत्वपूर्ण है।,2026-09-14 13:58:10
GK_HI_0435,Hindi,General Knowledge,"पर्यावरण, वन्यजीव अभयारण्य एवं राष्ट्रीय उद्यान",Hard,भारत का कितना भाग राष्ट्रीय उद्यानों और अन्य वन्यजीव रक्षा क्षेत्रों में संरक्षित है?,15%,20%,25%,30%,B,20%,वन्यजीव रक्षा के लिए राष्ट्रीय उद्यानों और अन्य क्षेत्रों के उपयोग का प्रतिशत एक ऐसा संकल्प है जो भारत की वन्यजीव रक्षा के लिए महत्वपूर्ण है।,"भारत में राष्ट्रीय उद्यानों और अन्य वन्यजीव रक्षा क्षेत्रों में 20% का भाग संरक्षित है। यह रक्षा वन्यजीवों की रक्षा, जंगली वन्यजीव बीमारियों की प्रतिरोधिता, जंगलों का विकास और संरक्षण और जंगली जीव विज्ञान जैसी क्षेत्रों में बहुत महत्वपूर्ण है।",2026-09-14 13:58:10
GK_HI_0436,Hindi,General Knowledge,"पर्यावरण, वन्यजीव अभयारण्य एवं राष्ट्रीय उद्यान",Hard,भारत में राष्ट्रीय उद्यानों में वन्यजीव रक्षा के कितने प्रकार की गुणवत्ता शामिल हैं?,2,3,4,5,C,4,वन्यजीव रक्षा के लिए राष्ट्रीय उद्यानों में चार प्रकार की गुणवत्ता शामिल हैं जो वन्यजीवों की सुरक्षा के लिए महत्वपूर्ण हैं।,"भारत में राष्ट्रीय उद्यानों में वन्यजीव रक्षा के लिए चार प्रकार की गुणवत्ता शामिल हैं: वन्यजीव रक्षा, जंगली वन्यजीव बीमारियों की प्रतिरोधिता, जंगलों का विकास और संरक्षण और जंगली जीव विज्ञान। यह गुणवत्ता वन्यजीवों की रक्षा के लिए बहुत महत्वपूर्ण है।",2026-09-14 13:58:10
GK_HI_0437,Hindi,General Knowledge,"पर्यावरण, वन्यजीव अभयारण्य एवं राष्ट्रीय उद्यान",Hard,भारत की राष्ट्रीय उद्यानों की कितनी भाग वन्यजीव रक्षा के लिए उपयोग की जाती हैं?,50%,60%,70%,80%,D,80%,वन्यजीव रक्षा के लिए राष्ट्रीय उद्यानों में उपयोग की जाने वाली भाग एक ऐसा संकल्प है जो वन्यजीवों की रक्षा के लिए महत्वपूर्ण है।,"भारत की राष्ट्रीय उद्यानों की 80% भाग वन्यजीव रक्षा के लिए उपयोग की जाती हैं। यह रक्षा वन्यजीवों की रक्षा, जंगली वन्यजीव बीमारियों की प्रतिरोधिता, जंगलों का विकास और संरक्षण और जंगली जीव विज्ञान जैसी क्षेत्रों में बहुत महत्वपूर्ण है।",2026-09-14 13:58:10
