id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
SCI_EN_0290,English,Science,"Human Nutrition, Vitamins, Minerals & Diseases",Medium,Which vitamin is known as the 'sunshine vitamin' and is primarily obtained through exposure to sunlight?,Vitamin A,Vitamin D,Vitamin E,Vitamin K,B,Vitamin D,Vitamin D is synthesized in the skin upon exposure to ultraviolet rays from the sun.,"Vitamin D is produced in the skin through a chemical reaction triggered by sunlight, making it a key vitamin for bone health and immune function.",2026-09-14 12:00:43
SCI_EN_0291,English,Science,"Human Nutrition, Vitamins, Minerals & Diseases",Medium,"Which mineral is crucial for the formation of connective tissues, including blood vessels and skin?",Iron,Calcium,Magnesium,Zinc,D,Zinc,Zinc is important for the synthesis of collagen and other connective tissues.,"Zinc is a key component in the synthesis of collagen, a structural protein found in connective tissues, and is essential for the health of skin, hair, and nails.",2026-09-14 12:00:43
SCI_EN_0292,English,Science,"Human Nutrition, Vitamins, Minerals & Diseases",Medium,Which vitamin is involved in energy metabolism and the synthesis of DNA?,Vitamin A,Vitamin B12,Vitamin C,Vitamin D,B,Vitamin B12,Vitamin B12 is crucial for DNA synthesis and the metabolism of amino acids and fatty acids.,"Vitamin B12 is essential for the production of DNA and the metabolism of amino acids and fatty acids, supporting overall cellular function and energy production.",2026-09-14 12:00:43
SCI_EN_0293,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,What is the role of the enzyme Rubisco in photosynthesis under conditions of high CO2 and low O2 concentration?,"It catalyzes the carboxylation of ribulose-1,5-bisphosphate (RuBP) to form 3-phosphoglycerate (3-PGA).",It catalyzes the regeneration of RuBP from 3-PGA.,It catalyzes the reduction of 3-PGA to glyceraldehyde-3-phosphate (G3P) during the Calvin cycle.,It catalyzes the conversion of 3-PGA to 2-phosphoglycolate under anaerobic conditions.,D,It catalyzes the conversion of 3-PGA to 2-phosphoglycolate under anaerobic conditions.,"Under low O2 conditions, Rubisco can fix CO2 into 3-PGA, but under high O2, it can mistakenly fix O2, producing 2-phosphoglycolate, which is toxic to the plant.","This is because under low O2 conditions, Rubisco works efficiently to fix CO2. However, when O2 levels are high, Rubisco can mistakenly fix O2 instead of CO2, a process known as photorespiration, which leads to the formation of 2-phosphoglycolate.",2026-09-14 12:01:14
SCI_EN_0294,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,Which of the following pigments is primarily responsible for the red color of autumn leaves in deciduous trees?,Chlorophyll a,Chlorophyll b,Anthocyanin,Phycocyanin,C,Anthocyanin,"Anthocyanins are pigments that can produce various colors from red to blue, and they are synthesized in the leaves during autumn, masking the green chlorophyll.","During the autumn, as chlorophyll degrades, the underlying pigments such as anthocyanins become visible, giving leaves their characteristic red hues.",2026-09-14 12:01:14
SCI_EN_0295,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,"In C4 plants, which organelle is primarily responsible for fixing CO2 into a four-carbon compound?",Mitochondria,Ribosomes,Chloroplasts,Vacuoles,C,Chloroplasts,"In C4 plants, chloroplasts in the bundle sheath cells play a crucial role in fixing CO2 into a four-carbon compound, which is then reduced to sugars in a process that occurs in two cellular compartments.","This process, known as the C4 pathway, involves the fixation of CO2 into malate or aspartate in the mesophyll cells, which is then transported to the bundle sheath cells where it is converted into a four-carbon compound for sugar synthesis.",2026-09-14 12:01:14
SCI_EN_0296,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,What is the primary function of the xylem in plants?,Transport of water and dissolved minerals from the roots to the leaves.,Transport of sugars from the leaves to the roots.,Production of chlorophyll.,Storage of starch and other nutrients.,A,Transport of water and dissolved minerals from the roots to the leaves.,Xylem cells are responsible for the upward transport of water and dissolved minerals from the soil to the aerial parts of the plant.,"Xylem cells are structured to withstand the tension created by water movement, allowing them to carry water and essential minerals up the plant against gravity.",2026-09-14 12:01:14
SCI_EN_0297,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,Which of the following best describes the role of ATP and NADPH in the Calvin cycle?,They are used to directly fix CO2 into organic compounds.,They provide the energy and reducing power necessary for the reduction of 3-PGA to G3P.,They are involved in the regeneration of RuBP.,They are the primary products of the light-dependent reactions.,B,They provide the energy and reducing power necessary for the reduction of 3-PGA to G3P.,"ATP and NADPH supply the energy and reducing power required to convert 3-PGA into G3P, a crucial step in the production of sugars from CO2.","In the Calvin cycle, ATP provides the energy for the phosphorylation steps, while NADPH supplies the electrons for the reduction reactions, allowing the plant to synthesize sugars from CO2.",2026-09-14 12:01:14
SCI_EN_0298,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,Which of the following best explains the concept of C4 photosynthesis?,A method of increasing the rate of photosynthesis by enhancing light absorption.,A strategy to minimize photorespiration by separating CO2 fixation from Calvin cycle reduction.,A technique to improve water use efficiency by reducing transpiration.,A process to enhance nutrient uptake from the soil.,B,A strategy to minimize photorespiration by separating CO2 fixation from Calvin cycle reduction.,"C4 plants have adapted to minimize photorespiration by separating the initial fixation of CO2 into a four-carbon compound in the mesophyll cells, which then releases CO2 for reduction in bundle sheath cells, thus avoiding the wasteful photorespiratory cycle.","This adaptation allows C4 plants to thrive in hot, dry environments where photorespiration would otherwise reduce their photosynthetic efficiency.",2026-09-14 12:01:14
SCI_EN_0299,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,What is the significance of the Hill reaction in the context of photosynthesis?,It describes the reduction of NADP+ to NADPH during the light-dependent reactions.,It is the process by which CO2 is fixed into organic compounds in the Calvin cycle.,It involves the use of light to reduce water and release oxygen in photosynthetic bacteria.,It is the name given to the light-independent reactions of photosynthesis.,C,It involves the use of light to reduce water and release oxygen in photosynthetic bacteria.,"The Hill reaction, named after Robert Hill, demonstrates the ability of isolated chloroplasts to release oxygen and reduce NADP+ to NADPH in the presence of light and CO2.","This reaction confirms that chlorophyll in isolated chloroplasts can harness light energy to split water molecules, producing oxygen, which is a key evidence of the light-dependent reactions of photosynthesis.",2026-09-14 12:01:14
SCI_EN_0300,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,Which of the following best describes the role of stomata in plant physiology?,They facilitate the uptake of CO2 from the atmosphere.,They control the exchange of gases and water vapor between the plant and the environment.,They are responsible for the transport of water and nutrients within the plant.,They synthesize chlorophyll and other pigments necessary for photosynthesis.,B,They control the exchange of gases and water vapor between the plant and the environment.,"Stomata are microscopic pores on the surface of leaves that allow for the exchange of gases and water vapor, regulating transpiration and gas diffusion.","Stomata open and close to adjust the rate of gas exchange, primarily CO2 intake and water vapor release, optimizing the plant's photosynthetic efficiency and water conservation.",2026-09-14 12:01:14
SCI_EN_0301,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,What is the significance of the Kranz anatomy in C4 plants?,It describes the arrangement of chloroplasts in the cells of the leaf.,It is a method of increasing the rate of photosynthesis by enhancing light absorption.,It involves the separation of CO2 fixation and Calvin cycle reduction in different cell types to minimize photorespiration.,It refers to the protective layer of cells surrounding the chloroplasts.,C,It involves the separation of CO2 fixation and Calvin cycle reduction in different cell types to minimize photorespiration.,"Kranz anatomy in C4 plants refers to the specialized structure where CO2 fixation occurs in mesophyll cells, while the Calvin cycle reduction takes place in bundle sheath cells, effectively reducing photorespiration.","This adaptation helps C4 plants to be more efficient in hot, dry environments where photorespiration would otherwise reduce their overall photosynthetic efficiency.",2026-09-14 12:01:14
SCI_EN_0302,English,Science,"Botany, Plant Physiology & Photosynthesis",Hard,Which of the following best explains the concept of photoprotective mechanisms in plants?,They are strategies employed by plants to enhance the rate of photosynthesis under low light conditions.,They are mechanisms used by plants to protect their chlorophyll from photodamage by dissipating excess energy.,They are methods of increasing water absorption and utilization by the plant.,They are techniques used by plants to store excess sugars produced during photosynthesis.,B,They are mechanisms used by plants to protect their chlorophyll from photodamage by dissipating excess energy.,"Photoprotective mechanisms in plants, such as non-photochemical quenching (NPQ) and xanthophyll cycle, help dissipate excess energy and protect chlorophyll from photodamage.",These mechanisms are crucial for maintaining the stability of photosynthetic machinery and ensuring that the plant can function efficiently under high light conditions without damage.,2026-09-14 12:01:14
SCI_EN_0303,English,Science,"Ecology, Ecosystems & Conservation",Easy,Which of the following is an example of a primary producer in an ecosystem?,A bird,A tree,A fish,A bacteria,B,A tree,Primary producers are organisms that can produce their own food through photosynthesis.,"Trees are autotrophs that convert sunlight into energy through photosynthesis, making them primary producers in an ecosystem.",2026-09-14 12:01:35
SCI_EN_0304,English,Science,"Ecology, Ecosystems & Conservation",Easy,What term describes the process by which plants absorb water and minerals from the soil?,Transpiration,Photosynthesis,Osmosis,Respiration,C,Osmosis,Osmosis is the process of water movement through a semipermeable membrane from an area of high water concentration to an area of low water concentration.,"Osmosis is crucial for plants to absorb water and minerals from the soil, which they then use for various physiological processes.",2026-09-14 12:01:35
SCI_EN_0305,English,Science,"Ecology, Ecosystems & Conservation",Easy,Which of the following is an example of a keystone species?,A deer,A rabbit,A wolf,A squirrel,C,A wolf,A keystone species is a species that has a large impact on its environment out of proportion to its abundance.,"Wolves play a crucial role in maintaining the balance of ecosystems by controlling prey populations, thus influencing the distribution of other species.",2026-09-14 12:01:35
SCI_EN_0306,English,Science,"Ecology, Ecosystems & Conservation",Easy,What is the term for the process by which nutrients are cycled between living organisms and their environment?,Pollination,Decomposition,Nutrient cycling,Hydrolysis,C,Nutrient cycling,"Nutrient cycling refers to the movement of nutrients through an ecosystem, involving both living and non-living components.","Nutrient cycling is essential for maintaining the health and productivity of ecosystems, ensuring that nutrients are recycled and reused.",2026-09-14 12:01:35
SCI_EN_0307,English,Science,"Ecology, Ecosystems & Conservation",Easy,Which of the following is an example of a mutualistic relationship?,A lion preying on a zebra,A plant hosting a parasitic worm,A bird eating fruit and spreading seeds,A shark eating a fish,C,A bird eating fruit and spreading seeds,Mutualism is a symbiotic relationship where both organisms benefit.,"Birds benefit by obtaining food, while plants benefit by having their seeds dispersed, enhancing their reproduction and spread.",2026-09-14 12:01:35
SCI_EN_0308,English,Science,"Ecology, Ecosystems & Conservation",Easy,Which of the following best describes the trophic level of a carnivore?,Primary producer,Primary consumer,Secondary consumer,Decomposer,C,Secondary consumer,A carnivore is a second-level consumer that feeds on primary consumers.,"Carnivores, by consuming other animals, play a crucial role in controlling prey populations and energy flow within an ecosystem.",2026-09-14 12:01:35
SCI_EN_0309,English,Science,"Ecology, Ecosystems & Conservation",Easy,What is the role of decomposers in an ecosystem?,Produce energy,Consume primary producers,Break down dead organic matter,Prey on herbivores,C,Break down dead organic matter,"Decomposers break down dead organic matter, recycling nutrients back into the ecosystem.","Decomposers such as bacteria and fungi play a vital role in nutrient cycling by breaking down dead organisms, thus maintaining ecosystem health.",2026-09-14 12:01:35
SCI_EN_0310,English,Science,"Ecology, Ecosystems & Conservation",Easy,What is the primary function of the root system in plants?,Photosynthesis,Support and absorption,Pollination,Seed dispersal,B,Support and absorption,The root system provides structural support and absorbs water and minerals from the soil.,Roots are essential for maintaining plant stability and for acquiring essential nutrients and water from the soil.,2026-09-14 12:01:35
SCI_EN_0311,English,Science,"Ecology, Ecosystems & Conservation",Easy,Which of the following is an example of an ecosystem service provided by forests?,Generating electricity,Producing paper,Cleaning the air,Providing a habitat for fish,C,Cleaning the air,Forests provide a critical service by filtering air and absorbing pollutants.,"Forests act as natural air filters, improving air quality by absorbing pollutants and releasing oxygen through photosynthesis.",2026-09-14 12:01:35
SCI_EN_0312,English,Science,"Ecology, Ecosystems & Conservation",Easy,Which of the following best describes the concept of biodiversity?,The variety of plant species in a garden,The number of different animal species in a zoo,The variety of living organisms in a particular area,The genetic diversity within a single species,C,The variety of living organisms in a particular area,"Biodiversity refers to the variety and variability of life forms within a given species, habitat, or ecosystem.","Biodiversity encompasses the diversity of species, genetic variability, and ecosystems, which is crucial for ecological stability and resilience.",2026-09-14 12:01:35
SCI_EN_0313,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,Which of the following best describes the lifecycle of a star like the Sun?,Nebula -> Protostar -> Main Sequence -> Red Giant -> White Dwarf,Protostar -> Main Sequence -> Red Giant -> White Dwarf -> Supernova,Nebula -> Main Sequence -> Red Giant -> Supernova -> Black Hole,Nebula -> Protostar -> Red Giant -> Supernova -> Black Hole,A,Nebula -> Protostar -> Main Sequence -> Red Giant -> White Dwarf,This sequence accurately describes the typical lifecycle of a low to medium mass star.,"Stars like the Sun go through a series of stages starting from a nebula, forming a protostar, then entering the main sequence where they fuse hydrogen into helium, eventually becoming a red giant, and finally ending as a white dwarf.",2026-09-14 12:01:56
SCI_EN_0314,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,What is the primary reason for the phases of the Moon as seen from Earth?,The rotation of the Moon on its axis,The rotation of the Earth on its axis,The revolution of the Moon around the Earth,The revolution of the Earth around the Sun,C,The revolution of the Moon around the Earth,The Moon's phases are caused by its position relative to the Sun and Earth.,"As the Moon orbits the Earth, different portions of its illuminated side face us, creating the observed phases. The Sun's light, reflecting off the Moon, appears to change shape as seen from Earth.",2026-09-14 12:01:56
SCI_EN_0315,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,Which of the following space missions has successfully landed a rover on Mars?,Voyager 1,Curiosity,New Horizons,Chandrayaan-1,B,Curiosity,Curiosity is a NASA rover that has been exploring Mars since 2012.,"The Curiosity rover, launched by NASA, has been operational on Mars since 2012 and has provided significant scientific data about the planet's geology and potential for past life.",2026-09-14 12:01:56
SCI_EN_0316,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,What phenomenon is responsible for the high temperatures on the surface of Venus?,Closest proximity to the Sun,Thick carbon dioxide atmosphere,Strong magnetic field,High albedo,B,Thick carbon dioxide atmosphere,"The thick CO2 atmosphere creates a strong greenhouse effect, leading to extreme surface temperatures.","Venus's surface temperature is extremely high due to a thick atmosphere composed mainly of carbon dioxide, which traps heat in a greenhouse effect similar to Earth's but far more intense.",2026-09-14 12:01:56
SCI_EN_0317,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,Which of the following planets has the most moons in our solar system?,Mercury,Mars,Jupiter,Saturn,C,Jupiter,"Jupiter has the most known moons, with 79 as of 2023.","Jupiter, the largest planet in our solar system, hosts the most moons, with a total count of 79 confirmed moons, many of which are small and recently discovered.",2026-09-14 12:01:56
SCI_EN_0318,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,What is the primary force that holds the planets in orbit around the Sun?,Electromagnetic force,Gravitational force,Nuclear force,Strong force,B,Gravitational force,Gravitational force between the Sun and planets maintains their orbital motion.,"The Sun's immense mass exerts a gravitational pull on the planets, which keeps them in orbit around the Sun, following Kepler's laws of planetary motion.",2026-09-14 12:01:56
SCI_EN_0319,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,Which of the following is a characteristic of a black hole?,It emits a bright light,It has a very low density,It has an event horizon,It is composed of plasma,C,It has an event horizon,"An event horizon is the boundary beyond which nothing, including light, can escape from a black hole.","A black hole's defining feature is its event horizon, a point of no return where the gravitational pull is so strong that not even light can escape, making it invisible and extremely hard to study directly.",2026-09-14 12:01:56
SCI_EN_0320,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,What is the significance of the Hubble Deep Field image in astronomy?,It shows the largest star in the universe.,It reveals the oldest galaxies in the universe.,It is the first image taken by the Hubble Space Telescope.,It captures a small patch of the sky with thousands of galaxies.,D,It captures a small patch of the sky with thousands of galaxies.,The Hubble Deep Field image is a composite of light from distant galaxies over a long exposure period.,"The Hubble Deep Field image, taken by the Hubble Space Telescope, captures a small region of the sky that appears dark to the naked eye, revealing thousands of galaxies, some of which are billions of light-years away, providing a snapshot of the early universe.",2026-09-14 12:01:56
SCI_EN_0321,English,Science,"Astronomy, Stars, Planets & Space Missions",Medium,Which space mission provided the first close-up images of Saturn's rings?,Voyager 1,Pioneer 10,Cassini-Huygens,New Horizons,C,Cassini-Huygens,The Cassini spacecraft provided detailed imaging and analysis of Saturn's rings and moons.,"The Cassini-Huygens mission, which operated around Saturn from 2004 to 2017, provided the first detailed images and data of Saturn's rings, their structure, and the moons orbiting within them.",2026-09-14 12:01:56
SCI_EN_0322,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"According to Newton's Second Law of Motion, if the net force on an object is doubled while its mass remains constant, how does its acceleration change?",The acceleration remains unchanged.,The acceleration is halved.,The acceleration is doubled.,The acceleration is quadrupled.,C,The acceleration is doubled.,"The acceleration is directly proportional to the net force, according to F = ma.","Newton's Second Law states that the acceleration of an object is directly proportional to the net force acting on it and inversely proportional to its mass. Therefore, doubling the net force while keeping the mass constant will double the acceleration.",2026-09-14 12:02:24
SCI_EN_0323,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"In a frictionless environment, if a constant force is applied to a block on a horizontal surface, which of the following statements is true regarding its motion?",The block will eventually come to a stop.,The block will continue to accelerate indefinitely.,The block will maintain a constant velocity.,The block's motion will be unpredictable.,B,The block will continue to accelerate indefinitely.,"With no friction, the block will experience a constant net force, leading to a constant acceleration.","In the absence of friction, the applied force will continuously accelerate the block without any deceleration, leading to an indefinite increase in velocity.",2026-09-14 12:02:24
SCI_EN_0324,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"A ball is dropped from a height and hits the ground. Assuming no air resistance, which of the following statements best describes the ball's acceleration just before it hits the ground?",The acceleration is zero.,The acceleration is less than the acceleration due to gravity.,The acceleration is greater than the acceleration due to gravity.,The acceleration is equal to the acceleration due to gravity.,D,The acceleration is equal to the acceleration due to gravity.,The acceleration due to gravity is constant near the Earth's surface and is not influenced by the ball's velocity.,"According to the laws of motion, the acceleration of an object in free fall is always equal to the acceleration due to gravity, regardless of the object's velocity or height.",2026-09-14 12:02:24
SCI_EN_0325,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"When a car is traveling at a constant velocity on a straight, level road, which of the following forces is acting on the car?",Only the force of gravity.,The force of gravity and the force of the road pushing the car forward.,The force of gravity and the force of the road pushing the car backward.,"The force of gravity, the force of the road pushing the car forward, and the force of the road pushing the car backward.",A,Only the force of gravity.,"At constant velocity, the forces are in equilibrium, with the force of gravity being balanced by the normal force from the road.","When the car is moving at a constant velocity, the net force acting on it is zero. Therefore, only the force of gravity acts on the car, with an equal and opposite normal force from the road keeping it in motion.",2026-09-14 12:02:24
SCI_EN_0326,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"A spring is stretched by a force, and the extension of the spring is directly proportional to the force applied. This relationship is best described by which of the following laws?",Newton's First Law of Motion.,Newton's Second Law of Motion.,Hooke's Law.,Newton's Third Law of Motion.,C,Hooke's Law.,Hooke's Law states that the force needed to extend or compress a spring by some distance is proportional to that distance.,"Hooke's Law, F = -kx, where F is the force, k is the spring constant, and x is the displacement from the equilibrium position, describes the direct proportionality between the force and the extension of a spring.",2026-09-14 12:02:24
SCI_EN_0327,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,A car moving at a constant velocity collides with a stationary wall and comes to a stop. Which of the following statements is true regarding the forces involved in this scenario?,"The car applies a force to the wall, but the wall does not apply a force to the car.","The car applies a force to the wall, and the wall applies an equal and opposite force to the car.","The wall applies a force to the car, but the car does not apply a force to the wall.","The wall applies a force to the car, and the car applies an equal and opposite force to the wall.",B,"The car applies a force to the wall, and the wall applies an equal and opposite force to the car.","According to Newton's Third Law of Motion, forces between two objects are always equal in magnitude and opposite in direction.","When the car hits the wall, it exerts a force on the wall, and by Newton's Third Law, the wall exerts an equal and opposite force back on the car, causing it to decelerate and stop.",2026-09-14 12:02:24
SCI_EN_0328,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"In a perfectly elastic collision between two objects, which of the following is conserved?",Momentum only.,Kinetic energy only.,Both momentum and kinetic energy.,Neither momentum nor kinetic energy.,C,Both momentum and kinetic energy.,"In an elastic collision, both the total momentum and the total kinetic energy of the system remain constant.",An elastic collision is one where both momentum and kinetic energy are conserved. This means that the total momentum and total kinetic energy of the colliding objects before and after the collision are the same.,2026-09-14 12:02:24
SCI_EN_0329,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"A ball is thrown vertically upwards and reaches its maximum height. What is the net force acting on the ball at the highest point of its trajectory, neglecting air resistance?",The force of gravity is zero.,The net force is directed downwards.,The net force is directed upwards.,The net force is zero.,B,The net force is directed downwards.,"At the highest point, the ball momentarily stops, but gravity continues to pull it downward.","At the peak of its trajectory, the ball is instantaneously at rest, but gravity is still acting on it, causing a net downward force. This force is the only force acting on the ball at that instant, leading to a deceleration towards the ground.",2026-09-14 12:02:24
SCI_EN_0330,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"A block is placed on an inclined plane and is at rest. If the angle of the incline is increased, which of the following statements is true regarding the forces acting on the block?","The normal force increases, and the frictional force decreases.","The normal force decreases, and the frictional force increases.",The normal force and the frictional force both decrease.,The normal force and the frictional force both increase.,B,"The normal force decreases, and the frictional force increases.","As the incline angle increases, the normal force and the frictional force change to maintain equilibrium.","Increasing the angle of the incline reduces the normal force as it is perpendicular to the surface, while the frictional force increases to counteract the component of the gravitational force parallel to the incline.",2026-09-14 12:02:24
SCI_EN_0331,English,Science,"Classical Mechanics, Forces & Laws of Motion",Hard,"A rocket is launched vertically and expels fuel at a constant rate. Assuming the only forces acting are gravity and the thrust from the fuel expulsion, which of the following statements is true regarding the rocket's motion?",The rocket will continue to accelerate indefinitely.,The rocket will decelerate until it stops.,The rocket will reach a maximum velocity and then maintain that velocity.,The rocket will decelerate and then accelerate as fuel is depleted.,D,The rocket will decelerate and then accelerate as fuel is depleted.,"The rocket's acceleration is influenced by the decreasing thrust as the fuel is used up, leading to a change in its motion.","Initially, the rocket accelerates due to the thrust from the fuel expulsion. As the fuel is depleted, the thrust decreases, causing the rocket to decelerate. Once the fuel is completely used up, the only force acting is gravity, and the rocket will fall back to the ground.",2026-09-14 12:02:24
SCI_EN_0332,English,Science,"Heat, Thermodynamics & States of Matter",Easy,What state of matter has a definite volume but takes the shape of any container it is placed in?,Solid,Liquid,Gas,Plasma,B,Liquid,A liquid has a fixed volume but its shape is determined by the container.,"The fixed volume of a liquid means that it cannot be compressed, but it can take the shape of any container it is placed in.",2026-09-14 12:02:45
SCI_EN_0333,English,Science,"Heat, Thermodynamics & States of Matter",Easy,In which state of matter do particles have the least kinetic energy?,Gas,Liquid,Solid,Plasma,C,Solid,"In solids, particles are tightly packed and have the least kinetic energy.",Solids have a fixed shape and volume because the particles vibrate in fixed positions with minimal kinetic energy.,2026-09-14 12:02:45
SCI_EN_0334,English,Science,"Heat, Thermodynamics & States of Matter",Easy,Which of the following is a form of heat transfer where particles move from one place to another?,Conduction,Convection,Radiation,All of the above,D,All of the above,"Conduction, convection, and radiation are all methods of heat transfer.","Conduction involves direct contact, convection involves the movement of fluids, and radiation involves the transfer of heat through electromagnetic waves.",2026-09-14 12:02:45
SCI_EN_0335,English,Science,"Heat, Thermodynamics & States of Matter",Easy,Which of the following statements is true about the kinetic theory of matter?,Particles in a solid move freely and rapidly.,Particles in a gas are tightly packed and move slowly.,Particles in a liquid are closely packed and move freely.,Particles in a plasma are electrically neutral.,C,Particles in a liquid are closely packed and move freely.,"In liquids, particles are close together but can move past each other.",Liquids have a fixed volume but take the shape of their container due to the close packing of particles that can move around each other.,2026-09-14 12:02:45
SCI_EN_0336,English,Science,"Heat, Thermodynamics & States of Matter",Easy,What is the term for the maximum amount of heat a substance can hold?,Thermal Energy,Heat Capacity,Specific Heat,Latent Heat,B,Heat Capacity,Heat capacity is the amount of heat required to raise the temperature of a substance by a certain amount.,Heat capacity describes how much heat a substance can absorb or release for a given change in temperature.,2026-09-14 12:02:45
SCI_EN_0337,English,Science,"Heat, Thermodynamics & States of Matter",Easy,Which of the following is a state of matter that can flow freely and take the shape of its container?,Solid,Liquid,Gas,Both B and C,D,Both B and C,Both liquids and gases can flow and take the shape of their container.,Liquids and gases are not fixed in shape and can change volume to fill the space available.,2026-09-14 12:02:45
SCI_EN_0338,English,Science,"Heat, Thermodynamics & States of Matter",Easy,"What happens to the volume of a gas when the temperature is increased, assuming pressure remains constant?",The volume decreases.,The volume increases.,The volume remains constant.,The volume fluctuates.,B,The volume increases.,"As temperature increases, the volume of a gas increases if pressure is kept constant.","This is a result of the ideal gas law, which states that volume is directly proportional to temperature when pressure is constant.",2026-09-14 12:02:45
SCI_EN_0339,English,Science,"Heat, Thermodynamics & States of Matter",Easy,Which of the following best describes the state of matter where particles have a very high kinetic energy and are free to move through space?,Solid,Liquid,Gas,Plasma,D,Plasma,Plasma is a state of matter where particles have high energy and are free to move.,"Plasma is formed when a gas is heated to a very high temperature, causing electrons to be stripped from atoms, resulting in a charged state.",2026-09-14 12:02:45
SCI_EN_0340,English,Science,"Heat, Thermodynamics & States of Matter",Easy,What is the term used to describe the transfer of heat from one object to another by direct contact?,Conduction,Convection,Radiation,Evaporation,A,Conduction,Conduction is the transfer of heat through direct contact between particles.,"In conduction, heat energy is transferred from a higher-temperature object to a lower-temperature object via vibrations of particles.",2026-09-14 12:02:45
SCI_EN_0341,English,Science,"Heat, Thermodynamics & States of Matter",Easy,Which of the following is true about the states of matter in terms of intermolecular forces?,Solids have no intermolecular forces.,Liquids have stronger intermolecular forces than gases.,Gases have the weakest intermolecular forces.,Plasmas have the strongest intermolecular forces.,C,Gases have the weakest intermolecular forces.,"In gases, particles are far apart and have minimal intermolecular forces compared to solids and liquids.","Gases have low density and high compressibility because the particles are not held together by strong intermolecular forces, allowing them to move freely.",2026-09-14 12:02:45
SCI_EN_0342,English,Science,"Light, Optics, Reflection & Refraction",Medium,"When light passes from air into water, which of the following phenomena is observed?",The light travels faster and bends towards the normal.,The light travels slower and bends away from the normal.,The light travels faster and bends away from the normal.,The light travels slower and bends towards the normal.,D,The light travels slower and bends towards the normal.,Light slows down in denser mediums and bends towards the normal due to refraction.,"When light moves from a less dense medium (air) to a denser medium (water), it slows down and changes direction, bending towards the normal line. This is due to the change in the speed of light in different media.",2026-09-14 12:03:11
SCI_EN_0343,English,Science,"Light, Optics, Reflection & Refraction",Medium,Which of the following best describes the critical angle in refraction?,The angle at which light is completely absorbed by the medium.,The angle of incidence where total internal reflection begins.,The angle at which light is reflected off the surface.,The angle at which light travels parallel to the surface.,B,The angle of incidence where total internal reflection begins.,"At the critical angle, light is refracted at 90 degrees, and any greater angle of incidence results in total internal reflection.","The critical angle is the angle of incidence at which light is refracted at 90 degrees, meaning all light is reflected back into the original medium. Any angle greater than the critical angle results in total internal reflection, where light is completely reflected back into the original medium.",2026-09-14 12:03:11
SCI_EN_0344,English,Science,"Light, Optics, Reflection & Refraction",Medium,A ray of light is incident on a plane mirror at an angle of 30 degrees to the normal. What is the angle of reflection?,60 degrees,30 degrees,90 degrees,15 degrees,B,30 degrees,The angle of reflection is equal to the angle of incidence.,"According to the law of reflection, the angle of reflection is equal to the angle of incidence. Therefore, if the light is incident at 30 degrees to the normal, the angle of reflection is also 30 degrees.",2026-09-14 12:03:11
SCI_EN_0345,English,Science,"Light, Optics, Reflection & Refraction",Medium,Which of the following statements is true about the focal length of a convex lens?,It is always negative.,It is always positive.,It can be either positive or negative depending on the lens type.,It is zero.,B,It is always positive.,The focal length of a convex lens is positive because it focuses light to a point on the other side of the lens.,"A convex lens has a positive focal length because it focuses parallel rays of light to a point on the other side of the lens, which is called the focal point. This means that the focal length is always positive for a convex lens.",2026-09-14 12:03:11
SCI_EN_0346,English,Science,"Light, Optics, Reflection & Refraction",Medium,Which of the following phenomena explains why a spoon in a glass of water appears bent?,Reflection,Diffraction,Dispersion,Refraction,D,Refraction,"Light bends as it passes from water to air, creating the appearance of the spoon bending.","When light travels from a denser medium (water) to a less dense medium (air), it bends away from the normal due to refraction. This bending causes the spoon to appear bent when viewed from the side, as the light rays are refracted at the water-air interface.",2026-09-14 12:03:11
