id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
GK_HI_0223,Hindi,General Knowledge,"भारतीय कला, शास्त्रीय नृत्य, संगीत एवं सांस्कृतिक धरोहर",Medium,मध्यकालीन भारत के संगीत में किस विषय को ध्यान में रखा जाता है?,प्राकृतिक वस्तुओं का वर्णन,कुटुंबिय जीवन और परिवार संबंध,राजाओं और रानियों की कथाएँ,कृषि और उत्पादकता,B,कुटुंबिय जीवन और परिवार संबंध,मध्यकालीन भारत के संगीत में परिवार और कुटुंबिय जीवन के विषयों का वर्णन दिया जाता है।,मध्यकालीन शास्त्रीय संगीत का मुख्य विषय जीवन के आम विषयों और राजकुमारियों या राजकुमारियों की कथाएँ नहीं थे।,2026-09-14 13:36:35
GK_HI_0224,Hindi,General Knowledge,"भारतीय कला, शास्त्रीय नृत्य, संगीत एवं सांस्कृतिक धरोहर",Medium,मूर्तिकला में दिल को किस प्रकार की रचना की जाती है?,वैशिष्ट्यों के द्वारा,बिंदुओं के द्वारा,रेखाओं के द्वारा,वैशिष्ट्य और रेखाओं के द्वारा,D,वैशिष्ट्य और रेखाओं के द्वारा,मूर्तिकला में दिल को वैशिष्ट्य और रेखाओं के मिश्रण से बनाया जाता है।,वैशिष्ट्य और रेखाओं का उपयोग करके दिल को निर्माण किया जाता है जो उसकी वास्तविक आकृति को दर्शाता है।,2026-09-14 13:36:35
GK_HI_0225,Hindi,General Knowledge,"भारतीय कला, शास्त्रीय नृत्य, संगीत एवं सांस्कृतिक धरोहर",Medium,भारतीय नृत्य में दर्जन रागों के विचार क्या बताते हैं?,रागों की संगीतिक मानकीकरण,रागों की संगीतिक विशेषताओं को वर्णन,रागों की संगीतिक विवेचना,रागों के संगीतिक विविधताओं का वर्णन,D,रागों के संगीतिक विविधताओं का वर्णन,दर्जन रागों के विचार रागों के विविधताओं का वर्णन करते हैं।,दर्जन रागों के विचार विभिन्न रागों के विशिष्ट विविधताओं को दर्शाते हैं जिनमें लक्षणों और तननों की श्रृंखला शामिल होती है।,2026-09-14 13:36:35
GK_HI_0226,Hindi,General Knowledge,"भारतीय कला, शास्त्रीय नृत्य, संगीत एवं सांस्कृतिक धरोहर",Medium,कौन सा नृत्य देश के विभिन्न राज्यों के जनजातियों का संस्कृतिका दर्शाता है?,काव्यात्मक नृत्य,उपराष्ट्रीय नृत्य,संस्कृतिका नृत्य,साधारण नृत्य,C,संस्कृतिका नृत्य,संस्कृतिका नृत्य जनजातियों की संस्कृतियों को दर्शाता है।,संस्कृतिका नृत्य देश के विभिन्न जनजातियों की संस्कृतियों और संस्कारों को प्रतिबिम्बित करता है।,2026-09-14 13:36:35
GK_HI_0227,Hindi,General Knowledge,"भारतीय कला, शास्त्रीय नृत्य, संगीत एवं सांस्कृतिक धरोहर",Medium,राग 'माला' किस प्रकार का है?,प्राकृतिक,संकोचित,संस्कृतिका,दिवाल,B,संकोचित,माला राग एक संकोचित राग है जो गायन के लिए विशेष तरीके से व्यवहृत होता है।,संकोचित रागों में संकोच के अर्थ संगीत की गायन तकनीक और वाद्य संगीत के विभिन्न रूपों में व्यक्त होता है।,2026-09-14 13:36:35
GK_HI_0228,Hindi,General Knowledge,"भारतीय कला, शास्त्रीय नृत्य, संगीत एवं सांस्कृतिक धरोहर",Medium,भारतीय नृत्य में किस नृत्य में उपयोगिता का अधिक विशेष वर्णन दिया जाता है?,काव्यात्मक नृत्य,कुटुंबिय नृत्य,कुंडी नृत्य,शास्त्रीय नृत्य,D,शास्त्रीय नृत्य,शास्त्रीय नृत्य में उपयोगिता का विशेष वर्णन दिया जाता है।,शास्त्रीय नृत्य में उपयोगिता की विशेषताएँ और विशिष्टताएँ अधिक विस्तार से वर्णित की जाती हैं।,2026-09-14 13:36:35
GK_HI_0229,Hindi,General Knowledge,"भारतीय कला, शास्त्रीय नृत्य, संगीत एवं सांस्कृतिक धरोहर",Medium,मध्यकालीन भारतीय नृत्य में किस नृत्य प्रकार में ध्यान से विशेष विचार दिया जाता है?,काव्यात्मक नृत्य,शास्त्रीय नृत्य,कुटुंबिय नृत्य,कुंडी नृत्य,B,शास्त्रीय नृत्य,शास्त्रीय नृत्य में ध्यान से विशेष विचार दिया जाता है।,शास्त्रीय नृत्य विशेष रूप से ध्यान और संकोच को विशेष रूप से व्यक्त करता है।,2026-09-14 13:36:35
GK_HI_0230,Hindi,General Knowledge,"भारतीय कला, शास्त्रीय नृत्य, संगीत एवं सांस्कृतिक धरोहर",Medium,भारतीय संगीत में राग 'रामाती' किस प्रकार का है?,माला,विहारिया,संकोचित,करवावी,D,करवावी,राग 'रामाती' करवावी प्रकार का राग है।,राग 'रामाती' जो भारतीय संगीत में करवावी रागों में से एक है जो वाद्य संगीत और गायन दोनों में शामिल होता है।,2026-09-14 13:36:35
GK_HI_0231,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने अग्निशूल पर अनुसंधान किया और इससे एक रैमेट ब्रॉकर का विकास हुआ?,कौशी बालकर,बी. एच. सिंह,हरिश जनकर,राजेश शर्मा,B,बी. एच. सिंह,बी. एच. सिंह ने अग्निशूल पर अनुसंधान किया और इससे एक रैमेट ब्रॉकर का विकास हुआ जो लोहे की संयोजन में एक नए प्रकार की इलेक्ट्रोलॉजिक विकृति को दबाने में मदद करता है।,बी. एच. सिंह ने अग्निशूल पर अध्ययन किया और इस अनुसंधान से एक नए रैमेट ब्रॉकर का विकास हुआ जो लोहे की संयोजन में इलेक्ट्रोलॉजिक विकृति को दबाने में मदद करता है।,2026-09-14 13:39:09
GK_HI_0232,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस वैज्ञानिक ने अक्षय क्रिया पर प्रमुख अनुसंधान किया और इसकी इंडियन उपयोगिता का विकास किया?,राजेश बाबु,शेख पुलिन,कौशल्य शर्मा,रामकृष्ण शर्मा,D,रामकृष्ण शर्मा,रामकृष्ण शर्मा ने अक्षय क्रिया पर अनुसंधान किया और इसकी इंडियन उपयोगिता का विकास किया।,रामकृष्ण शर्मा ने अक्षय क्रिया पर अनुसंधान किया और इसकी इंडियन उपयोगिता का विकास किया। उन्होंने इसके द्वारा जल रोकने और आंतरिक विद्युत की उत्पादन की अपेक्षा कई अन्य उपयोग दर्शाए थे।,2026-09-14 13:39:09
GK_HI_0233,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने डायटिटर वितरण प्रणाली पर अध्ययन किया और इसे अन्य देशों में अनुप्रयोग किया?,राम कुमार शर्मा,कौशल्य राजकीय,विश्वास कुमार शर्मा,हरिश चंद्र शर्मा,D,हरिश चंद्र शर्मा,हरिश चंद्र शर्मा ने डायटिटर वितरण प्रणाली पर अध्ययन किया और इसे अन्य देशों में अनुप्रयोग किया।,हरिश चंद्र शर्मा ने डायटिटर वितरण प्रणाली पर अध्ययन किया और इसे अन्य देशों में अनुप्रयोग किया। उन्होंने इसके द्वारा खाद्य पदार्थों की वितरण और लोगों की खाने-पीने की प्रवृत्तियों का विश्लेषण किया।,2026-09-14 13:39:09
GK_HI_0234,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने आयुर्वेदिक दवाओं के अनुसार रोग से रक्षात्मक गुणों वाले रूबरोफॉल की खोज की?,राजेश बाबु,विश्वास शर्मा,कौशल्य शर्मा,मुंयान शर्मा,B,विश्वास शर्मा,विश्वास शर्मा ने आयुर्वेदिक दवाओं के अनुसार रोग से रक्षात्मक गुणों वाले रूबरोफॉल की खोज की।,विश्वास शर्मा ने आयुर्वेदिक दवाओं के अनुसार रोग से रक्षात्मक गुणों वाले रूबरोफॉल की खोज की। उन्होंने इसके द्वारा जानकारी की रक्षा करने की उपयोगिता दर्शाई।,2026-09-14 13:39:09
GK_HI_0235,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने निहित दिवस पर अनुसंधान किया और इससे निहित रासायनिक अभिक्रियाओं का अनुसरण किया?,शेख पुलिन,हरिश जनकर,राजेश शर्मा,कौशी बालकर,B,हरिश जनकर,हरिश जनकर ने निहित दिवस पर अनुसंधान किया और इससे निहित रासायनिक अभिक्रियाओं का अनुसरण किया।,हरिश जनकर ने निहित दिवस पर अनुसंधान किया और इससे निहित रासायनिक अभिक्रियाओं का अनुसरण किया। उन्होंने इस अनुसंधान से निहित रासायनिक अभिक्रियाओं के अवलोकन और अध्ययन किया।,2026-09-14 13:39:09
GK_HI_0236,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने उष्णकालिक मालिका पर अध्ययन किया और इस पर अधिक जानकारी दी?,राजेश शर्मा,विश्वास शर्मा,कौशल्य शर्मा,हरिश जनकर,D,हरिश जनकर,हरिश जनकर ने उष्णकालिक मालिका पर अध्ययन किया और इस पर अधिक जानकारी दी।,हरिश जनकर ने उष्णकालिक मालिका पर अध्ययन किया और इस पर अधिक जानकारी दी। उन्होंने इस अनुसंधान से उष्णकालिक मालिका के गुणों और उनके विशेषताओं के बारे में जानकारी दी।,2026-09-14 13:39:09
GK_HI_0237,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने ब्रैंच इलेक्ट्रॉनिक्स के विकास पर अध्ययन किया और इसे अन्य तकनीकों में अनुप्रयोग किया?,राजेश शर्मा,कौशल्य शर्मा,विश्वास शर्मा,हरिश जनकर,D,हरिश जनकर,हरिश जनकर ने ब्रैंच इलेक्ट्रॉनिक्स के विकास पर अध्ययन किया और इसे अन्य तकनीकों में अनुप्रयोग किया।,हरिश जनकर ने ब्रैंच इलेक्ट्रॉनिक्स के विकास पर अध्ययन किया और इसे अन्य तकनीकों में अनुप्रयोग किया। उन्होंने इस अनुसंधान से ब्रैंच इलेक्ट्रॉनिक्स के विकास और उसके अनुप्रयोगों में जानकारी दी।,2026-09-14 13:39:09
GK_HI_0238,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने रहस्यमय दुनिया पर अनुसंधान किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया?,राजेश शर्मा,विश्वास शर्मा,कौशल्य शर्मा,हरिश जनकर,B,विश्वास शर्मा,विश्वास शर्मा ने रहस्यमय दुनिया पर अनुसंधान किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया।,विश्वास शर्मा ने रहस्यमय दुनिया पर अनुसंधान किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया। उन्होंने इस अनुसंधान से रहस्यमय दुनिया के गुणों और उनके अनुप्रयोगों में जानकारी दी।,2026-09-14 13:39:09
GK_HI_0239,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने परमाणु रिएक्टर पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया?,राजेश शर्मा,कौशल्य शर्मा,विश्वास शर्मा,हरिश जनकर,C,विश्वास शर्मा,विश्वास शर्मा ने परमाणु रिएक्टर पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया।,विश्वास शर्मा ने परमाणु रिएक्टर पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया। उन्होंने इस अनुसंधान से परमाणु रिएक्टर के विकास और उसके अनुप्रयोगों में जानकारी दी।,2026-09-14 13:39:09
GK_HI_0240,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने राशियां पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया?,राजेश शर्मा,कौशल्य शर्मा,विश्वास शर्मा,हरिश जनकर,C,विश्वास शर्मा,विश्वास शर्मा ने राशियां पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया।,विश्वास शर्मा ने राशियां पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया। उन्होंने इस अनुसंधान से राशियां के विकास और उसके अनुप्रयोगों में जानकारी दी।,2026-09-14 13:39:09
GK_HI_0241,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने राज्यवांची रैडियो टेलीविजन प्रणाली पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया?,राजेश शर्मा,कौशल्य शर्मा,विश्वास शर्मा,हरिश जनकर,B,कौशल्य शर्मा,कौशल्य शर्मा ने राज्यवांची रैडियो टेलीविजन प्रणाली पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया।,कौशल्य शर्मा ने राज्यवांची रैडियो टेलीविजन प्रणाली पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया। उन्होंने इस अनुसंधान से राज्यवांची रैडियो टेलीविजन प्रणाली के विकास और उसके अनुप्रयोगों में जानकारी दी।,2026-09-14 13:39:09
GK_HI_0242,Hindi,General Knowledge,"प्रमुख आविष्कार, खोजें एवं भारतीय वैज्ञानिक",Hard,किस भारतीय वैज्ञानिक ने दिग्गज विज्ञान पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया?,राजेश शर्मा,कौशल्य शर्मा,विश्वास शर्मा,हरिश जनकर,A,राजेश शर्मा,राजेश शर्मा ने दिग्गज विज्ञान पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया। उन्होंने इस अनुसंधान से दिग्गज विज्ञान के विकास और उसके अनुप्रयोगों में जानकारी दी।,राजेश शर्मा ने दिग्गज विज्ञान पर अध्ययन किया और इसे अन्य क्षेत्रों में अनुप्रयोग किया। उन्होंने इस अनुसंधान से दिग्गज विज्ञान के विकास और उसके अनुप्रयोगों में जानकारी दी।,2026-09-14 13:39:09
GK_HI_0243,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,संयुक्त राष्ट्र की राष्ट्रपति किस पद के लिए चुनी जाती हैं?,3 वर्षों के लिए,5 वर्षों के लिए,4 वर्षों के लिए,2 वर्षों के लिए,A,3 वर्षों के लिए,संयुक्त राष्ट्र की राष्ट्रपति को वैकल्पिक रूप से चुना जाता है ताकि यह लंबे समय तक एक समान व्यक्ति की अधिकारों पर न कर सके।,संयुक्त राष्ट्र की राष्ट्रपति की पदवी का तुलनात्मक अवलोकन विभिन्न देशों की राष्ट्रपतियों की तुलना से किया जाता है जिनकी अधिकार लंबी अवधि तक चलते हैं।,2026-09-14 13:40:01
GK_HI_0244,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,डब्ल्यूएचओ का क्या मतलब है?,विश्व अर्थव्यवस्था कार्यक्रम,विश्व राष्ट्रीय कार्यक्रम,विश्व अर्थव्यवस्था ऑर्गनाइजेशन,विश्व अर्थव्यवस्था ऑफिस,C,विश्व अर्थव्यवस्था ऑर्गनाइजेशन,डब्ल्यूएचओ को (World Organisation for Economic Co-operation and Development) विश्व अर्थव्यवस्था ऑर्गनाइजेशन के रूप में जाना जाता है।,"डब्ल्यूएचओ का नाम अंग्रेजी में World Organisation for Economic Co-operation and Development (OECD) का अनुवाद है, जो विश्व अर्थव्यवस्था ऑर्गनाइजेशन को दर्शाता है।",2026-09-14 13:40:01
GK_HI_0245,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,विश्व बैंक का किस प्रकार का अनुसंधान करता है?,कृषि क्षेत्र,विश्व अर्थव्यवस्था,कृषि और विकास,बीमा राशियां,C,कृषि और विकास,विश्व बैंक दुनिया भर में कृषि और विकास क्षेत्रों में अनुसंधान करता है।,"विश्व बैंक ने विकास देशों में जैसे कि कृषि, शिक्षा और स्वास्थ्य इत्यादि क्षेत्रों में निवेश करने की योजना बनाई है।",2026-09-14 13:40:01
GK_HI_0246,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,डब्ल्यूएचओ का किस प्रकार का कार्य करता है?,विश्व के राष्ट्रीय संसदों को सलाह देता है,राष्ट्रीय अर्थव्यवस्थाओं को सलाह देता है,राष्ट्रीय अर्थव्यवस्था में विकास के लिए सलाह देता है,राष्ट्रीय अर्थव्यवस्था को नियंत्रित करता है,C,राष्ट्रीय अर्थव्यवस्था में विकास के लिए सलाह देता है,डब्ल्यूएचओ ने विभिन्न देशों के राष्ट्रीय अर्थव्यवस्थाओं में विकास के लिए सलाह देने की योजना बनाई है।,"डब्ल्यूएचओ का उद्देश्य विभिन्न देशों की अर्थव्यवस्थाओं में विकास और सुधार है, जिसके लिए वे सलाह देते हैं।",2026-09-14 13:40:01
GK_HI_0247,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,संयुक्त राष्ट्र किस दिवस को अंतर्राष्ट्रीय भाषा दिवस मनाता है?,8 मई,21 मई,23 मई,26 मई,B,21 मई,संयुक्त राष्ट्र अंतर्राष्ट्रीय भाषा दिवस पर ध्यान डालने के लिए 21 मई को अंतरराष्ट्रीय भाषा दिवस मनाता है।,21 मई को संयुक्त राष्ट्र अंतरराष्ट्रीय भाषा दिवस मनाता है जिस पर लोग भाषाओं के महत्व पर ध्यान देते हैं।,2026-09-14 13:40:01
GK_HI_0248,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,विश्व बैंक किस वर्ष में जारी हुआ?,1944,1945,1946,1947,B,1945,विश्व बैंक ने 1945 में जारी हुआ और संयुक्त राष्ट्र के संगठनों का एक हिस्सा बन गया।,विश्व बैंक की स्थापना 1945 में हुई थी जब संयुक्त राष्ट्र की स्थापना भी हुई थी।,2026-09-14 13:40:01
GK_HI_0249,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,संयुक्त राष्ट्र किस दिवस को अंतर्राष्ट्रीय जल दिवस मनाता है?,22 जून,22 जुलाई,22 अगस्त,22 सितम्बर,A,22 जून,संयुक्त राष्ट्र अंतर्राष्ट्रीय जल दिवस पर ध्यान डालने के लिए 22 जून को अंतर्राष्ट्रीय जल दिवस मनाता है।,22 जून को संयुक्त राष्ट्र अंतरराष्ट्रीय जल दिवस मनाता है जिस पर लोग जल उपाधि की बचाव और संरक्षण पर ध्यान देते हैं।,2026-09-14 13:40:01
GK_HI_0250,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,डब्ल्यूएचओ किस दिवस को अंतर्राष्ट्रीय अर्थशास्त्र दिवस मनाता है?,15 जून,15 जुलाई,15 अगस्त,15 सितम्बर,C,15 अगस्त,डब्ल्यूएचओ अंतरराष्ट्रीय अर्थशास्त्र दिवस पर ध्यान डालने के लिए 15 अगस्त को अंतर्राष्ट्रीय अर्थशास्त्र दिवस मनाता है।,15 अगस्त को डब्ल्यूएचओ अंतरराष्ट्रीय अर्थशास्त्र दिवस मनाता है जिस पर लोग अर्थशास्त्र और अर्थव्यवस्था पर ध्यान देते हैं।,2026-09-14 13:40:01
GK_HI_0251,Hindi,General Knowledge,"अंतरराष्ट्रीय संगठन (संयुक्त राष्ट्र, डब्ल्यूएचओ, विश्व बैंक)",Easy,संयुक्त राष्ट्र किस दिवस को अंतर्राष्ट्रीय अवकाश दिवस मनाता है?,1 अप्रैल,1 मई,1 जून,1 जुलाई,B,1 मई,संयुक्त राष्ट्र अंतर्राष्ट्रीय अवकाश दिवस पर ध्यान डालने के लिए 1 मई को अंतर्राष्ट्रीय अवकाश दिवस मनाता है।,1 मई को संयुक्त राष्ट्र अंतरराष्ट्रीय अवकाश दिवस मनाता है जिस पर लोग अवकाश की बचाव और संरक्षण पर ध्यान देते हैं।,2026-09-14 13:40:01
GK_HI_0252,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,1942 में भारत की स्वतंत्रता के लिए विद्रोह नेता कौन थे?,एच जी चांडालो,विजय कुमार शर्मा,कर्णाटक राजस्वाहा,सुरेश कुमार,A,एच जी चांडालो,एच जी चांडालो ने विद्रोह की नेतृत्व की और भारत की स्वतंत्रता के लिए अग्रणी व्यक्तित्व बने।,एच जी चांडालो ने अपने विद्रोह के दौरान अनेक अस्थायी जेलों में जेल था और भारत के लिए अनेक गानों लिखे थे।,2026-09-14 13:40:52
GK_HI_0253,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,भारत की स्वतंत्रता संग्राम में शिव शर्मा किस राज्य के नेता थे?,पंजाब,महाराष्ट्र,उत्तर प्रदेश,कर्नाटक,C,उत्तर प्रदेश,शिव शर्मा उत्तर प्रदेश के प्राथमिक विद्रोही नेताओं में से एक थे और भारत की स्वतंत्रता के लिए अनेक योगदान दिए।,शिव शर्मा ने उत्तर प्रदेश में विद्रोह के दौरान अनेक योगदान दिए और भारत के स्वतंत्रता योगदान के लिए एक महत्वपूर्ण व्यक्तित्व बने।,2026-09-14 13:40:52
GK_HI_0254,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,भारतीय स्वतंत्रता संग्राम में प्रसिद्ध लड़के राम सिंह राजपूत किस राज्य के थे?,कर्नाटक,राजस्थान,महाराष्ट्र,उत्तर प्रदेश,B,राजस्थान,राम सिंह राजपूत ने राजस्थान में भारत की स्वतंत्रता के लिए अपना जीवन खराब किया और अनेक योगदान दिए।,राम सिंह राजपूत ने राजस्थान में विद्रोह के दौरान अनेक योगदान दिए और भारत की स्वतंत्रता के लिए अपनी क्रांतिकारी भावनाओं को दिखाया।,2026-09-14 13:40:52
GK_HI_0255,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,भारतीय स्वतंत्रता संग्राम में जय शर्मा किस राज्य के नेता थे?,कर्नाटक,राजस्थान,उत्तर प्रदेश,महाराष्ट्र,C,उत्तर प्रदेश,जय शर्मा उत्तर प्रदेश के प्रसिद्ध विद्रोही नेताओं में से एक थे और भारत की स्वतंत्रता के लिए अनेक योगदान दिए।,जय शर्मा ने उत्तर प्रदेश में विद्रोह के दौरान अनेक योगदान दिए और भारत के स्वतंत्रता योगदान के लिए एक महत्वपूर्ण व्यक्तित्व बने।,2026-09-14 13:40:52
GK_HI_0256,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,भारत की स्वतंत्रता संग्राम में जयप्रकाश नाथ किस राज्य के नेता थे?,राजस्थान,कर्नाटक,उत्तर प्रदेश,महाराष्ट्र,A,राजस्थान,जयप्रकाश नाथ ने राजस्थान में भारत की स्वतंत्रता के लिए अपना जीवन खराब किया और अनेक योगदान दिए।,जयप्रकाश नाथ ने राजस्थान में विद्रोह के दौरान अनेक योगदान दिए और भारत की स्वतंत्रता के लिए अपनी क्रांतिकारी भावनाओं को दिखाया।,2026-09-14 13:40:52
GK_HI_0257,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,भारत की स्वतंत्रता के लिए नेतृत्व देने वाला प्रसिद्ध लड़का राम सिंह राजपूत किस राज्य से थे?,कर्नाटक,राजस्थान,उत्तर प्रदेश,महाराष्ट्र,B,राजस्थान,राम सिंह राजपूत ने राजस्थान में भारत की स्वतंत्रता के लिए अपना जीवन खराब किया और अनेक योगदान दिए।,राम सिंह राजपूत ने राजस्थान में विद्रोह के दौरान अनेक योगदान दिए और भारत की स्वतंत्रता के लिए अपनी क्रांतिकारी भावनाओं को दिखाया।,2026-09-14 13:40:52
GK_HI_0258,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,भारतीय स्वतंत्रता संग्राम में शिव शर्मा किस राज्य के नेता थे?,कर्नाटक,राजस्थान,उत्तर प्रदेश,महाराष्ट्र,C,उत्तर प्रदेश,शिव शर्मा उत्तर प्रदेश के प्रसिद्ध विद्रोही नेताओं में से एक थे और भारत की स्वतंत्रता के लिए अनेक योगदान दिए।,शिव शर्मा ने उत्तर प्रदेश में विद्रोह के दौरान अनेक योगदान दिए और भारत के स्वतंत्रता योगदान के लिए एक महत्वपूर्ण व्यक्तित्व बने।,2026-09-14 13:40:52
GK_HI_0259,Hindi,General Knowledge,"प्रसिद्ध भारतीय व्यक्तित्व, स्वतंत्रता सेनानी एवं महापुरुष",Medium,भारत की स्वतंत्रता संग्राम में विजय कुमार शर्मा किस राज्य के नेता थे?,कर्नाटक,राजस्थान,उत्तर प्रदेश,महाराष्ट्र,C,उत्तर प्रदेश,विजय कुमार शर्मा उत्तर प्रदेश के प्रसिद्ध विद्रोही नेताओं में से एक थे और भारत की स्वतंत्रता के लिए अनेक योगदान दिए।,विजय कुमार शर्मा ने उत्तर प्रदेश में विद्रोह के दौरान अनेक योगदान दिए और भारत के स्वतंत्रता योगदान के लिए एक महत्वपूर्ण व्यक्तित्व बने।,2026-09-14 13:40:52
GK_HI_0260,Hindi,General Knowledge,"प्रसिद्ध पुस्तकें, रचयिता एवं साहित्य",Hard,किस अंग्रेज़ साहित्यकार ने 'विक्टोरिया' शब्द को संस्कृत भाषा में लेखित रूप 'विजयी' व्याख्या किया है?,विलियम शेक्सपियर,जॉन बेयर्स,विलियम बेजियर,जॉन एलियट रिचर्ड्सन,D,जॉन एलियट रिचर्ड्जन,रिचर्ड्जन ने 'विजयी' का उपयोग देशभक्ति और भारत की स्वतंत्रता को व्यक्त करने के लिए चुना है।,जॉन एलियट रिचर्ड्जन ने अपने लेख 'विक्टोरिया' में भारत की स्वतंत्रता की भावना देशभक्ति के रूप में व्यक्त की है। उन्होंने इस शब्द को संस्कृत भाषा में 'विजयी' के रूप में लिखकर उसका अर्थ बदल दिया है।,2026-09-14 13:41:42
